"DATE","Floday","Sedday","Orgnday","Orgpday","No3day","Nh3day","No2day","Minpday","Cbodday","Disoxday","Chladay","Solpstday","Srbpstday","Bactpday","Bactlpday","Cmtl1day","Cmtl2day","Cmtl3day","salt1","salt2","salt3","salt4","salt5","salt6","salt7","salt8","salt9","salt10"
12/1/2007,107670.88891,0.00000,0.00000,0.00000,1832.55853,26.14864,0.00000,1755.03549,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/2/2007,143542.74720,0.00000,0.00000,0.00000,2609.60714,34.96291,0.00000,2263.19065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/3/2007,118407.62480,0.00000,0.00000,0.00000,2290.00346,28.92529,0.00000,1803.74282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/4/2007,109587.61950,0.00000,0.00000,0.00000,2246.54620,26.84897,0.00000,1610.93801,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/5/2007,101184.00930,0.00000,0.00000,0.00000,2332.29141,24.86236,0.00000,1603.76655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/6/2007,109966.16050,0.00000,0.00000,0.00000,2815.13371,27.09880,0.00000,1869.42473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/7/2007,119883.93470,0.00000,0.00000,0.00000,2968.32622,29.62846,0.00000,1900.16036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/8/2007,116401.35750,0.00000,0.00000,0.00000,2784.32047,28.85091,0.00000,1711.09996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/9/2007,183138.13580,0.00000,0.00000,0.00000,4226.82817,45.52291,0.00000,2557.82930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/10/2007,118596.89530,0.00000,0.00000,0.00000,2637.59495,29.56451,0.00000,1569.43225,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/11/2007,175188.77480,0.00000,0.00000,0.00000,3749.03978,43.79719,0.00000,2189.85969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/12/2007,127416.90060,0.00000,0.00000,0.00000,2612.04646,29.94297,0.00000,1630.93633,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/13/2007,120148.91340,0.00000,0.00000,0.00000,2354.91870,26.43276,0.00000,1573.95077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/14/2007,116969.16900,0.00000,0.00000,0.00000,2318.32893,26.43503,0.00000,1660.96220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/15/2007,121170.97410,0.00000,0.00000,0.00000,2428.26632,28.11167,0.00000,1853.91590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/16/2007,119126.85270,0.00000,0.00000,0.00000,2413.51004,28.35219,0.00000,1838.52443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/17/2007,125827.02840,0.00000,0.00000,0.00000,2576.93754,30.70179,0.00000,1958.70741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/18/2007,133776.38940,0.00000,0.00000,0.00000,2769.17126,33.44410,0.00000,2100.28931,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/19/2007,120035.35110,0.00000,0.00000,0.00000,1751.91595,29.66588,0.00000,1734.51082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/20/2007,158760.09540,0.00000,0.00000,0.00000,1347.87321,38.78282,0.00000,2095.63326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/21/2007,148842.32120,0.00000,0.00000,0.00000,1509.50921,35.93479,0.00000,1920.06594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/22/2007,148577.34250,0.00000,0.00000,0.00000,1752.22213,35.44631,0.00000,1872.07452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/23/2007,133549.26480,0.00000,0.00000,0.00000,1795.56987,31.47947,0.00000,1713.88223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/24/2007,126773.38090,0.00000,0.00000,0.00000,1913.85547,29.52009,0.00000,1656.50551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/25/2007,120451.74620,0.00000,0.00000,0.00000,2017.36600,27.70390,0.00000,1602.00822,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/26/2007,129726.00070,0.00000,0.00000,0.00000,2386.95841,29.46633,0.00000,1764.27361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/27/2007,123745.05290,0.00000,0.00000,0.00000,2066.54238,27.75425,0.00000,1720.05624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/28/2007,130861.62370,0.00000,0.00000,0.00000,2037.07928,28.97650,0.00000,1642.31338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/29/2007,114092.25740,0.00000,0.00000,0.00000,1646.73158,24.93731,0.00000,1277.83328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/30/2007,118218.35430,0.00000,0.00000,0.00000,1572.30411,25.50139,0.00000,1391.03597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12/31/2007,121852.34790,0.00000,0.00000,0.00000,1482.53690,25.93714,0.00000,1502.84562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/1/2008,113183.75900,0.00000,0.00000,0.00000,1248.79414,23.76859,0.00000,1460.07049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/2/2008,117309.85590,0.00000,0.00000,0.00000,1161.36757,24.83617,0.00000,1401.85278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/3/2008,117347.71000,0.00000,0.00000,0.00000,1173.47710,25.04535,0.00000,1290.82481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/4/2008,124426.42670,0.00000,0.00000,0.00000,1189.26779,26.76946,0.00000,1299.63403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/5/2008,124085.73980,0.00000,0.00000,0.00000,1131.16560,26.90888,0.00000,1227.20797,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/6/2008,117650.54280,0.00000,0.00000,0.00000,1020.50081,25.71505,0.00000,1033.75610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/7/2008,208424.67460,0.00000,0.00000,0.00000,1715.75192,45.91298,0.00000,1601.39625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/8/2008,284170.72870,0.00000,0.00000,0.00000,2213.68998,63.08590,0.00000,1869.84339,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/9/2008,192980.20180,0.00000,0.00000,0.00000,2710.40693,43.17243,0.00000,1667.34894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/10/2008,182229.63740,0.00000,0.00000,0.00000,3699.26164,41.07977,0.00000,1949.85712,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/11/2008,151000.00490,0.00000,0.00000,0.00000,2950.54010,34.29857,0.00000,1721.40006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/12/2008,149410.13270,0.00000,0.00000,0.00000,2805.92229,34.19358,0.00000,1807.86261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/13/2008,138886.69290,0.00000,0.00000,0.00000,2502.73821,32.02330,0.00000,1736.08366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/14/2008,140363.00280,0.00000,0.00000,0.00000,2422.66543,32.60432,0.00000,1810.68274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/15/2008,132565.05820,0.00000,0.00000,0.00000,2187.32346,31.02022,0.00000,1763.11527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/16/2008,127719.73340,0.00000,0.00000,0.00000,1915.79600,30.10537,0.00000,1679.51449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/17/2008,126281.27760,0.00000,0.00000,0.00000,1704.79725,29.98278,0.00000,1641.65661,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/18/2008,117877.66740,0.00000,0.00000,0.00000,1636.14202,28.18960,0.00000,1538.30356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/19/2008,129877.41710,0.00000,0.00000,0.00000,1852.05197,31.28190,0.00000,1701.39416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/20/2008,121738.78560,0.00000,0.00000,0.00000,1782.25582,29.53035,0.00000,1606.95197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/21/2008,123896.46930,0.00000,0.00000,0.00000,1860.92497,30.26614,0.00000,1647.82304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/22/2008,117688.39690,0.00000,0.00000,0.00000,1812.40131,28.95135,0.00000,1577.02452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/23/2008,124502.13490,0.00000,0.00000,0.00000,2315.73971,30.84096,0.00000,1749.25500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/24/2008,125372.77920,0.00000,0.00000,0.00000,2733.12659,31.27155,0.00000,1842.97985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/25/2008,126356.98580,0.00000,0.00000,0.00000,2885.99356,31.73365,0.00000,1851.12984,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/26/2008,120148.91340,0.00000,0.00000,0.00000,2869.15605,30.38051,0.00000,1754.17414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/27/2008,111707.44910,0.00000,0.00000,0.00000,2783.74963,28.43752,0.00000,1638.37592,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/28/2008,118483.33300,0.00000,0.00000,0.00000,3075.82732,30.36559,0.00000,1745.65444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/29/2008,140703.68970,0.00000,0.00000,0.00000,3798.99962,36.30155,0.00000,2082.41461,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/30/2008,120451.74620,0.00000,0.00000,0.00000,2788.45792,31.28304,0.00000,1704.39221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1/31/2008,125107.80050,0.00000,0.00000,0.00000,2414.58055,32.70675,0.00000,1688.95531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/1/2008,108679.12110,0.00000,0.00000,0.00000,1919.27328,28.59813,0.00000,1488.90396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/2/2008,101297.57160,0.00000,0.00000,0.00000,1622.78710,26.82939,0.00000,1408.03625,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/3/2008,128476.81540,0.00000,0.00000,0.00000,1847.49661,34.24825,0.00000,1389.69089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/4/2008,308851.60190,0.00000,0.00000,0.00000,3934.76941,82.86047,0.00000,2388.45239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/5/2008,422830.29700,0.00000,0.00000,0.00000,4693.41630,114.16418,0.00000,1966.16088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/6/2008,362415.15340,0.00000,0.00000,0.00000,4475.82714,97.33436,0.00000,1819.32407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/7/2008,250177.74690,0.00000,0.00000,0.00000,3402.41736,66.83320,0.00000,1348.45806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/8/2008,231856.36250,0.00000,0.00000,0.00000,3208.89206,61.60755,0.00000,1561.55260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/9/2008,198166.21350,0.00000,0.00000,0.00000,2790.18029,52.37250,0.00000,1601.18301,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/10/2008,182608.17840,0.00000,0.00000,0.00000,2614.94911,47.99986,0.00000,1538.16956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/11/2008,178784.91430,0.00000,0.00000,0.00000,2603.10835,46.73948,0.00000,1567.34775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/12/2008,177497.87490,0.00000,0.00000,0.00000,2626.96855,46.14945,0.00000,1617.00564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/13/2008,148388.07200,0.00000,0.00000,0.00000,2329.69273,38.36892,0.00000,1440.10624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/14/2008,137751.06990,0.00000,0.00000,0.00000,2286.66776,35.42170,0.00000,1418.83602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/15/2008,135820.51080,0.00000,0.00000,0.00000,2300.79945,34.73124,0.00000,1480.44357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/16/2008,192753.07720,0.00000,0.00000,0.00000,3330.77317,49.01435,0.00000,2216.66039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/17/2008,258581.35710,0.00000,0.00000,0.00000,4556.20351,65.38414,0.00000,2783.19734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/18/2008,185598.65230,0.00000,0.00000,0.00000,3333.35180,46.66480,0.00000,1860.93582,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/19/2008,163378.29560,0.00000,0.00000,0.00000,2989.82281,40.84457,0.00000,1517.78437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/20/2008,147479.57360,0.00000,0.00000,0.00000,3399.40417,36.65921,0.00000,1533.05017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/21/2008,143353.47670,0.00000,0.00000,0.00000,3985.22665,35.42879,0.00000,1648.56498,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/22/2008,140135.87820,0.00000,0.00000,0.00000,3977.05622,34.43339,0.00000,1688.63733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/23/2008,133057.16150,0.00000,0.00000,0.00000,3853.33540,32.50396,0.00000,1676.52023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/24/2008,136464.03050,0.00000,0.00000,0.00000,4031.14746,33.14126,0.00000,1746.73959,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/25/2008,151946.35740,0.00000,0.00000,0.00000,4576.62428,36.68419,0.00000,1975.30265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/26/2008,142974.93570,0.00000,0.00000,0.00000,4389.33053,34.31398,0.00000,1887.26915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/27/2008,131770.12210,0.00000,0.00000,0.00000,4065.10827,32.00132,0.00000,1831.60470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/28/2008,125334.92510,0.00000,0.00000,0.00000,3885.38268,30.79658,0.00000,1829.88991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2/29/2008,136009.78130,0.00000,0.00000,0.00000,3908.92111,33.80815,0.00000,1849.73303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3/1/2008,161637.00700,0.00000,0.00000,0.00000,4280.14795,40.64016,0.00000,2036.62629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
